_id,std_year,region,consumption_amount,industry_major_cate,industry_middle_cate
65e912c3bb908e26c803e043,2021,부산,1553180.012,쇼핑업,면세점
65e912c3bb908e26c803e044,2021,부산,3135023.495,쇼핑업,관광기념품
65e912c3bb908e26c803e045,2021,부산,95921925.33,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e046,2021,부산,1000870003.534,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e047,2021,부산,51454159.721,숙박업,호텔
65e912c3bb908e26c803e048,2021,부산,5426141.312,숙박업,콘도
65e912c3bb908e26c803e049,2021,부산,44214875.994,숙박업,기타숙박
65e912c3bb908e26c803e04a,2021,부산,135063.205,숙박업,캠핑장/펜션
65e912c3bb908e26c803e04b,2021,부산,1095584773.641,식음료업,식음료
65e912c3bb908e26c803e04c,2021,부산,5509785.814,여가서비스업,관광유원시설
65e912c3bb908e26c803e04d,2021,부산,60977081.239,여가서비스업,골프장
65e912c3bb908e26c803e04e,2021,부산,15407999.545,여가서비스업,기타레저
65e912c3bb908e26c803e04f,2021,부산,10564495.598,여가서비스업,문화서비스
65e912c3bb908e26c803e050,2021,부산,958482.008,여행업,여행업
65e912c3bb908e26c803e051,2021,부산,2256369.124,운송업,수상운송
65e912c3bb908e26c803e052,2021,부산,1463010.319,운송업,렌터카
65e912c3bb908e26c803e053,2021,부산,87483.9,운송업,육상운송
65e912c3bb908e26c803e054,2021,부산,27307221.34,운송업,항공운송
65e912c3bb908e26c803e055,2021,서울,20822909.118,쇼핑업,면세점
65e912c3bb908e26c803e056,2021,서울,11503293.95,쇼핑업,관광기념품
65e912c3bb908e26c803e057,2021,서울,459855110.057,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e058,2021,서울,2652284960.803,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e059,2021,서울,212943871.976,숙박업,호텔
65e912c3bb908e26c803e05a,2021,서울,109176090.221,숙박업,기타숙박
65e912c3bb908e26c803e05b,2021,서울,1157770.586,숙박업,콘도
65e912c3bb908e26c803e05c,2021,서울,41548.496,숙박업,캠핑장/펜션
65e912c3bb908e26c803e05d,2021,서울,5005889755.027,식음료업,식음료
65e912c3bb908e26c803e05e,2021,서울,26923349.295,여가서비스업,관광유원시설
65e912c3bb908e26c803e05f,2021,서울,114807741.625,여가서비스업,골프장
65e912c3bb908e26c803e060,2021,서울,51470588.271,여가서비스업,기타레저
65e912c3bb908e26c803e061,2021,서울,97690938.096,여가서비스업,문화서비스
65e912c3bb908e26c803e062,2021,서울,1394785.103,여가서비스업,스키장
65e912c3bb908e26c803e063,2021,서울,14741024.65,여행업,여행업
65e912c3bb908e26c803e064,2021,서울,128880808.487,운송업,항공운송
65e912c3bb908e26c803e065,2021,서울,7276663.742,운송업,렌터카
65e912c3bb908e26c803e066,2021,서울,188820820.77,운송업,육상운송
65e912c3bb908e26c803e067,2021,서울,39355360.227,운송업,수상운송
65e912c3bb908e26c803e068,2021,세종,39173.94,쇼핑업,관광기념품
65e912c3bb908e26c803e069,2021,세종,5566453.204,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e06a,2021,세종,11385211.29,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e06b,2021,세종,1922546.867,숙박업,기타숙박
65e912c3bb908e26c803e06c,2021,세종,2681,숙박업,캠핑장/펜션
65e912c3bb908e26c803e06d,2021,세종,59479157.964,식음료업,식음료
65e912c3bb908e26c803e06e,2021,세종,68957.21,여가서비스업,관광유원시설
65e912c3bb908e26c803e06f,2021,세종,10520947.845,여가서비스업,골프장
65e912c3bb908e26c803e070,2021,세종,819183.623,여가서비스업,기타레저
65e912c3bb908e26c803e071,2021,세종,893244.09,여가서비스업,문화서비스
65e912c3bb908e26c803e072,2021,세종,25.5,여행업,여행업
65e912c3bb908e26c803e073,2021,세종,7253.96,운송업,육상운송
65e912c3bb908e26c803e074,2021,세종,7639,운송업,렌터카
65e912c3bb908e26c803e075,2021,울산,561572.381,쇼핑업,관광기념품
65e912c3bb908e26c803e076,2021,울산,34840411.372,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e077,2021,울산,107011829.339,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e078,2021,울산,434,쇼핑업,면세점
65e912c3bb908e26c803e079,2021,울산,11527198.199,숙박업,기타숙박
65e912c3bb908e26c803e07a,2021,울산,4086653.218,숙박업,호텔
65e912c3bb908e26c803e07b,2021,울산,8474,숙박업,콘도
65e912c3bb908e26c803e07c,2021,울산,61850.02,숙박업,캠핑장/펜션
65e912c3bb908e26c803e07d,2021,울산,270208639.711,식음료업,식음료
65e912c3bb908e26c803e07e,2021,울산,339723.44,여가서비스업,관광유원시설
65e912c3bb908e26c803e07f,2021,울산,27257465.628,여가서비스업,골프장
65e912c3bb908e26c803e080,2021,울산,4383641.857,여가서비스업,기타레저
65e912c3bb908e26c803e081,2021,울산,2251720.097,여가서비스업,문화서비스
65e912c3bb908e26c803e082,2021,울산,55562.558,여행업,여행업
65e912c3bb908e26c803e083,2021,울산,41347.02,운송업,육상운송
65e912c3bb908e26c803e084,2021,울산,14829,운송업,수상운송
65e912c3bb908e26c803e085,2021,울산,380997.752,운송업,렌터카
65e912c3bb908e26c803e086,2021,울산,93044.3,운송업,항공운송
65e912c3bb908e26c803e087,2021,인천,21128375.476,쇼핑업,면세점
65e912c3bb908e26c803e088,2021,인천,1309993.282,쇼핑업,관광기념품
65e912c3bb908e26c803e089,2021,인천,102721728.485,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e08a,2021,인천,376884652.449,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e08b,2021,인천,22862458.53,숙박업,호텔
65e912c3bb908e26c803e08c,2021,인천,519142.015,숙박업,콘도
65e912c3bb908e26c803e08d,2021,인천,474341.846,숙박업,캠핑장/펜션
65e912c3bb908e26c803e08e,2021,인천,29158423.645,숙박업,기타숙박
65e912c3bb908e26c803e08f,2021,인천,718840055.483,식음료업,식음료
65e912c3bb908e26c803e090,2021,인천,3194990.73,여가서비스업,관광유원시설
65e912c3bb908e26c803e091,2021,인천,64189256.577,여가서비스업,골프장
65e912c3bb908e26c803e092,2021,인천,10383147.162,여가서비스업,기타레저
65e912c3bb908e26c803e093,2021,인천,8493472.871,여가서비스업,문화서비스
65e912c3bb908e26c803e094,2021,인천,327044.136,여행업,여행업
65e912c3bb908e26c803e095,2021,인천,5164704.306,운송업,수상운송
65e912c3bb908e26c803e096,2021,인천,9536038.092,운송업,항공운송
65e912c3bb908e26c803e097,2021,인천,522184.304,운송업,렌터카
65e912c3bb908e26c803e098,2021,인천,83094.75,운송업,육상운송
65e912c3bb908e26c803e099,2021,전남,1770498.353,쇼핑업,관광기념품
65e912c3bb908e26c803e09a,2021,전남,70110492.838,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e09b,2021,전남,94113663.902,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e09c,2021,전남,0,쇼핑업,면세점
65e912c3bb908e26c803e09d,2021,전남,4369800.461,숙박업,호텔
65e912c3bb908e26c803e09e,2021,전남,44738274.977,숙박업,기타숙박
65e912c3bb908e26c803e09f,2021,전남,8896730.056,숙박업,콘도
65e912c3bb908e26c803e0a0,2021,전남,633035.059,숙박업,캠핑장/펜션
65e912c3bb908e26c803e0a1,2021,전남,460007303.788,식음료업,식음료
65e912c3bb908e26c803e0a2,2021,전남,13835994.202,여가서비스업,관광유원시설
65e912c3bb908e26c803e0a3,2021,전남,110895649.584,여가서비스업,골프장
65e912c3bb908e26c803e0a4,2021,전남,5350770.996,여가서비스업,기타레저
65e912c3bb908e26c803e0a5,2021,전남,6835302.525,여가서비스업,문화서비스
65e912c3bb908e26c803e0a6,2021,전남,473783.702,여행업,여행업
65e912c3bb908e26c803e0a7,2021,전남,565755.437,운송업,렌터카
65e912c3bb908e26c803e0a8,2021,전남,539859.246,운송업,수상운송
65e912c3bb908e26c803e0a9,2021,전남,131314.1,운송업,항공운송
65e912c3bb908e26c803e0aa,2021,전남,111180.296,운송업,육상운송
65e912c3bb908e26c803e0ab,2021,전북,2011688.655,쇼핑업,관광기념품
65e912c3bb908e26c803e0ac,2021,전북,92183726.689,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e0ad,2021,전북,107300713.075,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e0ae,2021,전북,972320.416,숙박업,호텔
65e912c3bb908e26c803e0af,2021,전북,24042898.22,숙박업,기타숙박
65e912c3bb908e26c803e0b0,2021,전북,7264842.191,숙박업,콘도
65e912c3bb908e26c803e0b1,2021,전북,266475.89,숙박업,캠핑장/펜션
65e912c3bb908e26c803e0b2,2021,전북,418711890.211,식음료업,식음료
65e912c3bb908e26c803e0b3,2021,전북,1724988.094,여가서비스업,관광유원시설
65e912c3bb908e26c803e0b4,2021,전북,74615249.97,여가서비스업,골프장
65e912c3bb908e26c803e0b5,2021,전북,5989847.679,여가서비스업,기타레저
65e912c3bb908e26c803e0b6,2021,전북,5018585.799,여가서비스업,문화서비스
65e912c3bb908e26c803e0b7,2021,전북,83589.472,여행업,여행업
65e912c3bb908e26c803e0b8,2021,전북,239277.358,운송업,렌터카
65e912c3bb908e26c803e0b9,2021,전북,11623.995,운송업,수상운송
65e912c3bb908e26c803e0ba,2021,전북,77275.9,운송업,항공운송
65e912c3bb908e26c803e0bb,2021,전북,26533.78,운송업,육상운송
65e912c3bb908e26c803e0bc,2021,제주,199260790.048,쇼핑업,면세점
65e912c3bb908e26c803e0bd,2021,제주,23258136.294,쇼핑업,관광기념품
65e912c3bb908e26c803e0be,2021,제주,45953675.22,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e0bf,2021,제주,30098957.05,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e0c0,2021,제주,61106999.421,숙박업,호텔
65e912c3bb908e26c803e0c1,2021,제주,47344803.487,숙박업,콘도
65e912c3bb908e26c803e0c2,2021,제주,533311.921,숙박업,캠핑장/펜션
65e912c3bb908e26c803e0c3,2021,제주,41296997.811,숙박업,기타숙박
65e912c3bb908e26c803e0c4,2021,제주,431513072.698,식음료업,식음료
65e912c3bb908e26c803e0c5,2021,제주,7654313.8,여가서비스업,관광유원시설
65e912c3bb908e26c803e0c6,2021,제주,73523381.503,여가서비스업,골프장
65e912c3bb908e26c803e0c7,2021,제주,4426230.002,여가서비스업,기타레저
65e912c3bb908e26c803e0c8,2021,제주,10389810.007,여가서비스업,문화서비스
65e912c3bb908e26c803e0c9,2021,제주,3349353.527,여행업,여행업
65e912c3bb908e26c803e0ca,2021,제주,2889300.6,운송업,수상운송
65e912c3bb908e26c803e0cb,2021,제주,22761523.138,운송업,항공운송
65e912c3bb908e26c803e0cc,2021,제주,29988440.01,운송업,렌터카
65e912c3bb908e26c803e0cd,2021,제주,163061.008,운송업,육상운송
65e912c3bb908e26c803e0ce,2021,충남,1369105.446,쇼핑업,관광기념품
65e912c3bb908e26c803e0cf,2021,충남,83966007.997,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e0d0,2021,충남,180141127.17,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e0d1,2021,충남,3149351.007,숙박업,호텔
65e912c3bb908e26c803e0d2,2021,충남,10441961.213,숙박업,콘도
65e912c3bb908e26c803e0d3,2021,충남,1168330.15,숙박업,캠핑장/펜션
65e912c3bb908e26c803e0d4,2021,충남,31507475.206,숙박업,기타숙박
65e912c3bb908e26c803e0d5,2021,충남,601975115.925,식음료업,식음료
65e912c3bb908e26c803e0d6,2021,충남,1804425.374,여가서비스업,관광유원시설
65e912c3bb908e26c803e0d7,2021,충남,73167931.981,여가서비스업,골프장
65e912c3bb908e26c803e0d8,2021,충남,7789175.24,여가서비스업,기타레저
65e912c3bb908e26c803e0d9,2021,충남,4792161.595,여가서비스업,문화서비스
65e912c3bb908e26c803e0da,2021,충남,53936.86,여행업,여행업
65e912c3bb908e26c803e0db,2021,충남,243385.192,운송업,렌터카
65e912c3bb908e26c803e0dc,2021,충남,429264,운송업,수상운송
65e912c3bb908e26c803e0dd,2021,충남,45659.811,운송업,육상운송
65e912c3bb908e26c803e0de,2021,충북,1484339.153,쇼핑업,관광기념품
65e912c3bb908e26c803e0df,2021,충북,74068860.719,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e0e0,2021,충북,149592831.307,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e0e1,2021,충북,0,쇼핑업,면세점
65e912c3bb908e26c803e0e2,2021,충북,191357.905,숙박업,캠핑장/펜션
65e912c3bb908e26c803e0e3,2021,충북,22837699.066,숙박업,기타숙박
65e912c3bb908e26c803e0e4,2021,충북,1479592.105,숙박업,호텔
65e912c3bb908e26c803e0e5,2021,충북,6401233.492,숙박업,콘도
65e912c3bb908e26c803e0e6,2021,충북,475833817.223,식음료업,식음료
65e912c3bb908e26c803e0e7,2021,충북,2505152.251,여가서비스업,관광유원시설
65e912c3bb908e26c803e0e8,2021,충북,156240978.177,여가서비스업,골프장
65e912c3bb908e26c803e0e9,2021,충북,6744979.745,여가서비스업,기타레저
65e912c3bb908e26c803e0ea,2021,충북,5365242.624,여가서비스업,문화서비스
65e912c3bb908e26c803e0eb,2021,충북,52324.3,여행업,여행업
65e912c3bb908e26c803e0ec,2021,충북,1341923.75,운송업,항공운송
65e912c3bb908e26c803e0ed,2021,충북,246595.596,운송업,렌터카
65e912c3bb908e26c803e0ee,2021,충북,553395.096,운송업,수상운송
65e912c3bb908e26c803e0ef,2021,충북,6300.856,운송업,육상운송
65e912c3bb908e26c803e0f0,2022,강원,3695500.928,쇼핑업,관광기념품
65e912c3bb908e26c803e0f1,2022,강원,84548093.471,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e0f2,2022,강원,86467788.311,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e0f3,2022,강원,94932.5,쇼핑업,면세점
65e912c3bb908e26c803e0f4,2022,강원,41602993.679,숙박업,호텔
65e912c3bb908e26c803e0f5,2022,강원,106354887.271,숙박업,콘도
65e912c3bb908e26c803e0f6,2022,강원,1690902.749,숙박업,캠핑장/펜션
65e912c3bb908e26c803e0f7,2022,강원,62939477.59,숙박업,기타숙박
65e912c3bb908e26c803e0f8,2022,강원,740365129.978,식음료업,식음료
65e912c3bb908e26c803e0f9,2022,강원,14893905.325,여가서비스업,관광유원시설
65e912c3bb908e26c803e0fa,2022,강원,185013988.831,여가서비스업,골프장
65e912c3bb908e26c803e0fb,2022,강원,11250568.698,여가서비스업,기타레저
65e912c3bb908e26c803e0fc,2022,강원,18399494.82,여가서비스업,문화서비스
65e912c3bb908e26c803e0fd,2022,강원,5696512.087,여가서비스업,스키장
65e912c3bb908e26c803e0fe,2022,강원,4422254.278,여행업,여행업
65e912c3bb908e26c803e0ff,2022,강원,456570.441,운송업,수상운송
65e912c3bb908e26c803e100,2022,강원,357686.874,운송업,렌터카
65e912c3bb908e26c803e101,2022,강원,15829.8,운송업,항공운송
65e912c3bb908e26c803e102,2022,강원,347440.825,운송업,육상운송
65e912c3bb908e26c803e103,2022,경기,10994244.83,쇼핑업,관광기념품
65e912c3bb908e26c803e104,2022,경기,499831693.182,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e105,2022,경기,3107645345.701,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e106,2022,경기,3077.4,쇼핑업,면세점
65e912c3bb908e26c803e107,2022,경기,147959870.189,숙박업,기타숙박
65e912c3bb908e26c803e108,2022,경기,18070189.736,숙박업,호텔
65e912c3bb908e26c803e109,2022,경기,2937661.605,숙박업,캠핑장/펜션
65e912c3bb908e26c803e10a,2022,경기,5717934.421,숙박업,콘도
65e912c3bb908e26c803e10b,2022,경기,4570038790.528,식음료업,식음료
65e912c3bb908e26c803e10c,2022,경기,24166451.016,여가서비스업,관광유원시설
65e912c3bb908e26c803e10d,2022,경기,731186592.202,여가서비스업,골프장
65e912c3bb908e26c803e10e,2022,경기,66985756.42,여가서비스업,기타레저
65e912c3bb908e26c803e10f,2022,경기,120933653.675,여가서비스업,문화서비스
65e912c3bb908e26c803e110,2022,경기,8524082.941,여가서비스업,스키장
65e912c3bb908e26c803e111,2022,경기,1733243.509,여행업,여행업
65e912c3bb908e26c803e112,2022,경기,73995859.595,운송업,렌터카
65e912c3bb908e26c803e113,2022,경기,56395186.509,운송업,육상운송
65e912c3bb908e26c803e114,2022,경기,923104.286,운송업,수상운송
65e912c3bb908e26c803e115,2022,경남,3725289.753,쇼핑업,관광기념품
65e912c3bb908e26c803e116,2022,경남,118672301.564,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e117,2022,경남,274508258.207,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e118,2022,경남,5456.35,쇼핑업,면세점
65e912c3bb908e26c803e119,2022,경남,1248628.287,숙박업,캠핑장/펜션
65e912c3bb908e26c803e11a,2022,경남,43773172.384,숙박업,기타숙박
65e912c3bb908e26c803e11b,2022,경남,6142019.327,숙박업,호텔
65e912c3bb908e26c803e11c,2022,경남,16310986.983,숙박업,콘도
65e912c3bb908e26c803e11d,2022,경남,860322669.382,식음료업,식음료
65e912c3bb908e26c803e11e,2022,경남,4238992.003,여가서비스업,관광유원시설
65e912c3bb908e26c803e11f,2022,경남,183154181.163,여가서비스업,골프장
65e912c3bb908e26c803e120,2022,경남,13654963.295,여가서비스업,기타레저
65e912c3bb908e26c803e121,2022,경남,13969734.53,여가서비스업,문화서비스
65e912c3bb908e26c803e122,2022,경남,331725.01,여행업,여행업
65e912c3bb908e26c803e123,2022,경남,39980.919,운송업,육상운송
65e912c3bb908e26c803e124,2022,경남,583396.092,운송업,렌터카
65e912c3bb908e26c803e125,2022,경남,1225225.827,운송업,수상운송
65e912c3bb908e26c803e126,2022,경남,7596.2,운송업,항공운송
65e912c3bb908e26c803e127,2022,경북,3298638.529,쇼핑업,관광기념품
65e912c3bb908e26c803e128,2022,경북,114561456.953,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e129,2022,경북,120023261.008,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e12a,2022,경북,19000306.235,숙박업,호텔
65e912c3bb908e26c803e12b,2022,경북,1448837.992,숙박업,캠핑장/펜션
65e912c3bb908e26c803e12c,2022,경북,36919798.245,숙박업,기타숙박
65e912c3bb908e26c803e12d,2022,경북,15399349.963,숙박업,콘도
65e912c3bb908e26c803e12e,2022,경북,734175868.079,식음료업,식음료
65e912c3bb908e26c803e12f,2022,경북,3892855.828,여가서비스업,관광유원시설
65e912c3bb908e26c803e130,2022,경북,182040713.42,여가서비스업,골프장
65e912c3bb908e26c803e131,2022,경북,13512956.899,여가서비스업,기타레저
65e912c3bb908e26c803e132,2022,경북,10959134.137,여가서비스업,문화서비스
65e912c3bb908e26c803e133,2022,경북,320815.114,여행업,여행업
65e912c3bb908e26c803e134,2022,경북,971791.36,운송업,수상운송
65e912c3bb908e26c803e135,2022,경북,709959.673,운송업,렌터카
65e912c3bb908e26c803e136,2022,경북,29110.21,운송업,육상운송
65e912c3bb908e26c803e137,2022,광주,834409.353,쇼핑업,관광기념품
65e912c3bb908e26c803e138,2022,광주,80549304.998,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e139,2022,광주,333837614.993,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e13a,2022,광주,1450659.795,숙박업,호텔
65e912c3bb908e26c803e13b,2022,광주,17006525.491,숙박업,기타숙박
65e912c3bb908e26c803e13c,2022,광주,232,숙박업,캠핑장/펜션
65e912c3bb908e26c803e13d,2022,광주,472138459.751,식음료업,식음료
65e912c3bb908e26c803e13e,2022,광주,2846903.9,여가서비스업,관광유원시설
65e912c3bb908e26c803e13f,2022,광주,23920221.465,여가서비스업,골프장
65e912c3bb908e26c803e140,2022,광주,6184661.191,여가서비스업,기타레저
65e912c3bb908e26c803e141,2022,광주,7361851.133,여가서비스업,문화서비스
65e912c3bb908e26c803e142,2022,광주,247758.271,여행업,여행업
65e912c3bb908e26c803e143,2022,광주,122448.511,운송업,육상운송
65e912c3bb908e26c803e144,2022,광주,396621.605,운송업,렌터카
65e912c3bb908e26c803e145,2022,광주,454105.35,운송업,항공운송
65e912c3bb908e26c803e146,2022,대구,1319470.034,쇼핑업,관광기념품
65e912c3bb908e26c803e147,2022,대구,100934226.059,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e148,2022,대구,780487577.592,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e149,2022,대구,227650.75,쇼핑업,면세점
65e912c3bb908e26c803e14a,2022,대구,16452172.99,숙박업,호텔
65e912c3bb908e26c803e14b,2022,대구,25425430.449,숙박업,기타숙박
65e912c3bb908e26c803e14c,2022,대구,13792.48,숙박업,캠핑장/펜션
65e912c3bb908e26c803e14d,2022,대구,6592.1,숙박업,콘도
65e912c3bb908e26c803e14e,2022,대구,783636614.682,식음료업,식음료
65e912c3bb908e26c803e14f,2022,대구,3240628.18,여가서비스업,관광유원시설
65e912c3bb908e26c803e150,2022,대구,45053885.84,여가서비스업,골프장
65e912c3bb908e26c803e151,2022,대구,19149068.497,여가서비스업,기타레저
65e912c3bb908e26c803e152,2022,대구,10469090.686,여가서비스업,문화서비스
65e912c3bb908e26c803e153,2022,대구,660,여가서비스업,스키장
65e912c3bb908e26c803e154,2022,대구,175741.82,여행업,여행업
65e912c3bb908e26c803e155,2022,대구,785180.17,운송업,항공운송
65e912c3bb908e26c803e156,2022,대구,654637.81,운송업,렌터카
65e912c3bb908e26c803e157,2022,대구,14737.62,운송업,육상운송
65e912c3bb908e26c803e158,2022,대전,816634.794,쇼핑업,관광기념품
65e912c3bb908e26c803e159,2022,대전,34173725.13,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e15a,2022,대전,427227124.42,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e15b,2022,대전,6619060.729,숙박업,호텔
65e912c3bb908e26c803e15c,2022,대전,5202.3,숙박업,캠핑장/펜션
65e912c3bb908e26c803e15d,2022,대전,13950997.37,숙박업,기타숙박
65e912c3bb908e26c803e15e,2022,대전,2220,숙박업,콘도
65e912c3bb908e26c803e15f,2022,대전,391869048,식음료업,식음료
65e912c3bb908e26c803e160,2022,대전,1761078.423,여가서비스업,관광유원시설
65e912c3bb908e26c803e161,2022,대전,14400095.659,여가서비스업,골프장
65e912c3bb908e26c803e162,2022,대전,3496345.72,여가서비스업,기타레저
65e912c3bb908e26c803e163,2022,대전,5896188.195,여가서비스업,문화서비스
65e912c3bb908e26c803e164,2022,대전,74384.029,여행업,여행업
65e912c3bb908e26c803e165,2022,대전,597782400.11,운송업,육상운송
65e912c3bb908e26c803e166,2022,대전,4564,운송업,수상운송
65e912c3bb908e26c803e167,2022,대전,424275.355,운송업,렌터카
65e912c3bb908e26c803e168,2022,부산,6897661.223,쇼핑업,면세점
65e912c3bb908e26c803e169,2022,부산,4022389.334,쇼핑업,관광기념품
65e912c3bb908e26c803e16a,2022,부산,103999732.351,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e16b,2022,부산,1176442248.936,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e16c,2022,부산,67223712.268,숙박업,호텔
65e912c3bb908e26c803e16d,2022,부산,55227943.043,숙박업,기타숙박
65e912c3bb908e26c803e16e,2022,부산,158019.87,숙박업,캠핑장/펜션
65e912c3bb908e26c803e16f,2022,부산,7078309.978,숙박업,콘도
65e912c3bb908e26c803e170,2022,부산,1421835089.663,식음료업,식음료
65e912c3bb908e26c803e171,2022,부산,11315022.901,여가서비스업,관광유원시설
65e912c3bb908e26c803e172,2022,부산,68126297.285,여가서비스업,골프장
65e912c3bb908e26c803e173,2022,부산,23547241.543,여가서비스업,기타레저
65e912c3bb908e26c803e174,2022,부산,17022833.741,여가서비스업,문화서비스
65e912c3bb908e26c803e175,2022,부산,1488558.89,여행업,여행업
65e912c3bb908e26c803e176,2022,부산,2803822.37,운송업,수상운송
65e912c3bb908e26c803e177,2022,부산,1515934.476,운송업,렌터카
65e912c3bb908e26c803e178,2022,부산,71373050.56,운송업,항공운송
65e912c3bb908e26c803e179,2022,부산,171925,운송업,육상운송
65e912c3bb908e26c803e17a,2022,서울,44846859.267,쇼핑업,면세점
65e912c3bb908e26c803e17b,2022,서울,15920367.177,쇼핑업,관광기념품
65e912c3bb908e26c803e17c,2022,서울,501505901.664,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e17d,2022,서울,3312120563.621,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e17e,2022,서울,303057671.295,숙박업,호텔
65e912c3bb908e26c803e17f,2022,서울,138067722.499,숙박업,기타숙박
65e912c3bb908e26c803e180,2022,서울,1331055.212,숙박업,콘도
65e912c3bb908e26c803e181,2022,서울,103404.01,숙박업,캠핑장/펜션
65e912c3bb908e26c803e182,2022,서울,6338725016.812,식음료업,식음료
65e912c3bb908e26c803e183,2022,서울,45588186.198,여가서비스업,관광유원시설
65e912c3bb908e26c803e184,2022,서울,129135323.2,여가서비스업,골프장
65e912c3bb908e26c803e185,2022,서울,67668169.115,여가서비스업,기타레저
65e912c3bb908e26c803e186,2022,서울,201299167.678,여가서비스업,문화서비스
65e912c3bb908e26c803e187,2022,서울,2635574.431,여가서비스업,스키장
65e912c3bb908e26c803e188,2022,서울,36675734.36,여행업,여행업
65e912c3bb908e26c803e189,2022,서울,402357705.537,운송업,항공운송
65e912c3bb908e26c803e18a,2022,서울,7734383.118,운송업,렌터카
65e912c3bb908e26c803e18b,2022,서울,350172534.017,운송업,육상운송
65e912c3bb908e26c803e18c,2022,서울,80163111.19,운송업,수상운송
65e912c3bb908e26c803e18d,2022,세종,32289.2,쇼핑업,관광기념품
65e912c3bb908e26c803e18e,2022,세종,5831146.069,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e18f,2022,세종,11296357.79,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e190,2022,세종,5113.1,숙박업,캠핑장/펜션
65e912c3bb908e26c803e191,2022,세종,2127863.439,숙박업,기타숙박
65e912c3bb908e26c803e192,2022,세종,67453150.18,식음료업,식음료
65e912c3bb908e26c803e193,2022,세종,108643.033,여가서비스업,관광유원시설
65e912c3bb908e26c803e194,2022,세종,10951896.498,여가서비스업,골프장
65e912c3bb908e26c803e195,2022,세종,1352378.278,여가서비스업,기타레저
65e912c3bb908e26c803e196,2022,세종,1329636.776,여가서비스업,문화서비스
65e912c3bb908e26c803e197,2022,세종,2280,여행업,여행업
65e912c3bb908e26c803e198,2022,세종,10164.69,운송업,육상운송
65e912c3bb908e26c803e199,2022,세종,18309.39,운송업,렌터카
65e912c3bb908e26c803e19a,2022,울산,729739.202,쇼핑업,관광기념품
65e912c3bb908e26c803e19b,2022,울산,36447916.579,쇼핑업,레저용품쇼핑
65e912c3bb908e26c803e19c,2022,울산,119119254.881,쇼핑업,대형쇼핑몰
65e912c3bb908e26c803e19d,2022,울산,3579,쇼핑업,면세점
65e912c3bb908e26c803e19e,2022,울산,13642922.337,숙박업,기타숙박
65e912c3bb908e26c803e19f,2022,울산,5091156.88,숙박업,호텔
65e912c3bb908e26c803e1a0,2022,울산,84249.2,숙박업,캠핑장/펜션
65e912c3bb908e26c803e1a1,2022,울산,20293.85,숙박업,콘도
65e912c3bb908e26c803e1a2,2022,울산,335137286.622,식음료업,식음료
65e912c3bb908e26c803e1a3,2022,울산,424780.163,여가서비스업,관광유원시설
65e912c3bb908e26c803e1a4,2022,울산,33491906.914,여가서비스업,골프장
65e912c3bb908e26c803e1a5,2022,울산,4819480.662,여가서비스업,기타레저
65e912c3bb908e26c803e1a6,2022,울산,4008040.994,여가서비스업,문화서비스
65e912c3bb908e26c803e1a7,2022,울산,77618.811,여행업,여행업
65e912c3bb908e26c803e1a8,2022,울산,63779.591,운송업,육상운송
